,age,overall,diff,positioning,fk_accuracy,dribbling,long_passing,agility,ball_control,stamina,strength,interceptions,vision,short_passing,curve,aggression,composure,standing_tackle
289,2.995732273553991,4.3694478524670215,2.1972245773362196,4.356708826689592,4.04305126783455,4.356708826689592,4.330733340286331,4.465908118654584,4.418840607796598,4.30406509320417,3.784189633918261,4.07753744390572,4.3694478524670215,4.406719247264253,4.219507705176107,4.127134385045092,4.356708826689592,4.07753744390572
290,3.091042453358316,4.31748811353631,2.302585092994046,4.143134726391533,3.8066624897703196,4.290459441148391,4.330733340286331,4.356708826689592,4.31748811353631,4.532599493153256,4.204692619390966,4.2626798770413155,4.23410650459726,4.382026634673881,3.8918202981106265,4.454347296253507,4.04305126783455,4.3694478524670215
291,3.044522437723423,4.23410650459726,2.5649493574615367,4.127134385045092,3.4657359027997265,4.343805421853684,3.7376696182833684,4.3694478524670215,4.276666119016055,4.290459441148391,4.0943445622221,2.833213344056216,4.174387269895637,4.127134385045092,3.970291913552122,3.4965075614664802,4.127134385045092,3.2188758248682006
292,3.044522437723423,4.248495242049359,2.4849066497880004,4.143134726391533,4.1588830833596715,4.248495242049359,4.2626798770413155,4.356708826689592,4.290459441148391,4.418840607796598,4.219507705176107,4.127134385045092,4.2626798770413155,4.30406509320417,4.0943445622221,4.0943445622221,4.30406509320417,4.0943445622221
293,3.044522437723423,4.248495242049359,2.3978952727983707,4.174387269895637,4.189654742026425,4.330733340286331,4.060443010546419,4.30406509320417,4.343805421853684,4.007333185232471,3.6109179126442243,2.6390573296152584,4.290459441148391,4.23410650459726,4.127134385045092,3.6375861597263857,4.204692619390966,2.833213344056216
294,2.995732273553991,4.276666119016055,2.3978952727983707,4.23410650459726,3.912023005428146,4.382026634673881,4.127134385045092,4.465908118654584,4.290459441148391,4.0943445622221,3.828641396489095,3.367295829986474,4.174387269895637,4.248495242049359,4.204692619390966,4.07753744390572,4.30406509320417,3.9889840465642745
295,2.995732273553991,4.330733340286331,2.302585092994046,4.343805421853684,4.0943445622221,4.356708826689592,4.248495242049359,4.2626798770413155,4.356708826689592,4.30406509320417,4.330733340286331,4.04305126783455,4.330733340286331,4.356708826689592,4.174387269895637,4.382026634673881,4.248495242049359,4.1588830833596715
296,3.091042453358316,4.30406509320417,2.0794415416798357,4.31748811353631,3.6109179126442243,4.356708826689592,3.970291913552122,4.3694478524670215,4.343805421853684,4.2626798770413155,4.143134726391533,3.091042453358316,4.23410650459726,4.204692619390966,4.0943445622221,3.713572066704308,4.127134385045092,3.2188758248682006
297,2.995732273553991,4.248495242049359,2.5649493574615367,4.248495242049359,3.970291913552122,4.290459441148391,4.276666119016055,4.204692619390966,4.276666119016055,4.31748811353631,4.0943445622221,4.204692619390966,4.248495242049359,4.248495242049359,3.9512437185814275,4.219507705176107,4.07753744390572,4.189654742026425
298,3.044522437723423,4.343805421853684,2.0794415416798357,4.219507705176107,3.7376696182833684,4.418840607796598,4.189654742026425,4.51085950651685,4.356708826689592,4.477336814478207,4.0943445622221,3.871201010907891,4.23410650459726,4.23410650459726,4.127134385045092,4.04305126783455,4.290459441148391,3.4657359027997265
299,2.9444389791664403,4.127134385045092,2.995732273553991,3.9512437185814275,3.7376696182833684,4.23410650459726,3.871201010907891,4.343805421853684,4.189654742026425,4.219507705176107,4.007333185232471,3.367295829986474,4.02535169073515,4.127134385045092,3.828641396489095,3.4965075614664802,4.04305126783455,3.091042453358316
300,3.091042453358316,4.30406509320417,2.302585092994046,4.204692619390966,4.290459441148391,4.290459441148391,4.174387269895637,4.499809670330265,4.31748811353631,4.290459441148391,4.204692619390966,3.5263605246161616,4.204692619390966,4.2626798770413155,4.23410650459726,4.007333185232471,4.248495242049359,3.4965075614664802
301,3.091042453358316,4.3694478524670215,2.1972245773362196,4.290459441148391,4.1588830833596715,4.394449154672439,4.343805421853684,4.343805421853684,4.382026634673881,4.406719247264253,4.219507705176107,4.330733340286331,4.3694478524670215,4.442651256490317,4.248495242049359,4.23410650459726,4.418840607796598,4.31748811353631
302,3.091042453358316,4.30406509320417,2.0794415416798357,4.060443010546419,3.8066624897703196,4.276666119016055,4.248495242049359,4.219507705176107,4.31748811353631,4.394449154672439,4.330733340286331,4.356708826689592,4.23410650459726,4.31748811353631,4.02535169073515,4.2626798770413155,4.23410650459726,4.248495242049359
303,3.091042453358316,4.30406509320417,2.0794415416798357,4.276666119016055,4.127134385045092,4.290459441148391,4.248495242049359,4.3694478524670215,4.356708826689592,4.3694478524670215,4.1588830833596715,4.2626798770413155,4.30406509320417,4.30406509320417,4.31748811353631,4.189654742026425,4.2626798770413155,4.127134385045092
304,3.044522437723423,4.248495242049359,2.5649493574615367,4.189654742026425,4.204692619390966,4.290459441148391,3.912023005428146,4.442651256490317,4.2626798770413155,4.219507705176107,3.828641396489095,2.995732273553991,4.174387269895637,4.174387269895637,4.248495242049359,3.295836866004329,4.23410650459726,3.295836866004329
305,3.1354942159291497,4.248495242049359,2.3978952727983707,3.970291913552122,3.8501476017100584,4.174387269895637,4.23410650459726,4.189654742026425,4.2626798770413155,4.30406509320417,4.219507705176107,4.189654742026425,4.1588830833596715,4.2626798770413155,3.784189633918261,4.0943445622221,4.189654742026425,4.276666119016055
306,3.044522437723423,4.30406509320417,2.1972245773362196,4.219507705176107,3.871201010907891,4.330733340286331,4.174387269895637,4.51085950651685,4.330733340286331,4.356708826689592,4.127134385045092,3.871201010907891,4.1588830833596715,4.204692619390966,4.07753744390572,3.8918202981106265,4.110873864173311,3.9318256327243257
307,2.9444389791664403,4.382026634673881,2.5649493574615367,4.31748811353631,4.127134385045092,4.477336814478207,4.204692619390966,4.543294782270004,4.442651256490317,4.3694478524670215,4.127134385045092,3.258096538021482,4.290459441148391,4.276666119016055,4.343805421853684,4.060443010546419,4.30406509320417,3.2188758248682006
308,3.1354942159291497,4.31748811353631,2.0794415416798357,4.30406509320417,4.23410650459726,4.406719247264253,4.110873864173311,4.356708826689592,4.3694478524670215,4.30406509320417,4.02535169073515,3.970291913552122,4.290459441148391,4.2626798770413155,4.31748811353631,4.02535169073515,4.3694478524670215,3.58351893845611
309,3.044522437723423,4.418840607796598,1.9459101490553132,4.330733340286331,4.189654742026425,4.3694478524670215,4.430816798843313,4.330733340286331,4.406719247264253,4.454347296253507,4.3694478524670215,4.394449154672439,4.382026634673881,4.442651256490317,4.248495242049359,4.394449154672439,4.406719247264253,4.382026634673881
310,3.044522437723423,4.394449154672439,2.0794415416798357,4.3694478524670215,3.871201010907891,4.3694478524670215,4.3694478524670215,4.356708826689592,4.382026634673881,4.477336814478207,4.189654742026425,4.290459441148391,4.356708826689592,4.394449154672439,4.356708826689592,4.330733340286331,4.30406509320417,4.356708826689592
311,3.091042453358316,4.356708826689592,1.9459101490553132,4.127134385045092,3.970291913552122,4.290459441148391,4.3694478524670215,4.290459441148391,4.356708826689592,4.406719247264253,4.31748811353631,4.343805421853684,4.1588830833596715,4.356708826689592,4.143134726391533,4.394449154672439,4.356708826689592,4.394449154672439
312,3.091042453358316,4.31748811353631,2.3978952727983707,4.248495242049359,4.430816798843313,4.382026634673881,4.276666119016055,4.174387269895637,4.3694478524670215,4.07753744390572,4.110873864173311,4.110873864173311,4.30406509320417,4.330733340286331,4.356708826689592,3.871201010907891,4.276666119016055,3.8501476017100584
313,3.044522437723423,4.30406509320417,2.302585092994046,4.290459441148391,3.8918202981106265,4.356708826689592,3.871201010907891,4.465908118654584,4.330733340286331,4.382026634673881,3.8066624897703196,3.367295829986474,4.189654742026425,4.248495242049359,4.02535169073515,3.6375861597263857,4.174387269895637,3.4339872044851463
314,3.2188758248682006,4.3694478524670215,1.6094379124341003,4.290459441148391,4.276666119016055,4.248495242049359,4.330733340286331,4.110873864173311,4.330733340286331,4.430816798843313,4.330733340286331,4.394449154672439,4.356708826689592,4.382026634673881,4.143134726391533,4.356708826689592,4.343805421853684,4.3694478524670215
315,3.091042453358316,4.30406509320417,1.9459101490553132,4.204692619390966,3.7376696182833684,4.189654742026425,4.204692619390966,4.418840607796598,4.290459441148391,4.499809670330265,4.382026634673881,4.276666119016055,4.189654742026425,4.2626798770413155,4.02535169073515,4.30406509320417,4.276666119016055,4.290459441148391
316,3.1354942159291497,4.30406509320417,1.9459101490553132,4.330733340286331,3.8066624897703196,4.31748811353631,4.30406509320417,4.23410650459726,4.343805421853684,4.343805421853684,3.970291913552122,4.174387269895637,4.2626798770413155,4.356708826689592,3.9512437185814275,4.204692619390966,4.1588830833596715,4.1588830833596715
317,2.995732273553991,4.2626798770413155,2.3978952727983707,4.110873864173311,4.31748811353631,4.31748811353631,4.290459441148391,4.418840607796598,4.30406509320417,4.1588830833596715,3.8501476017100584,3.871201010907891,4.330733340286331,4.356708826689592,4.442651256490317,4.04305126783455,4.127134385045092,4.110873864173311
318,3.044522437723423,4.23410650459726,2.5649493574615367,4.1588830833596715,4.23410650459726,4.189654742026425,4.219507705176107,4.23410650459726,4.23410650459726,4.31748811353631,4.330733340286331,4.189654742026425,4.204692619390966,4.248495242049359,4.219507705176107,4.127134385045092,4.23410650459726,4.189654742026425
319,2.995732273553991,4.23410650459726,2.4849066497880004,4.219507705176107,4.0943445622221,4.276666119016055,4.219507705176107,4.276666119016055,4.276666119016055,4.31748811353631,4.0943445622221,4.007333185232471,4.219507705176107,4.30406509320417,4.189654742026425,4.204692619390966,4.23410650459726,4.189654742026425
320,2.9444389791664403,4.219507705176107,2.6390573296152584,3.9889840465642745,4.204692619390966,4.219507705176107,4.290459441148391,4.248495242049359,4.276666119016055,4.1588830833596715,4.143134726391533,4.1588830833596715,4.248495242049359,4.276666119016055,4.23410650459726,4.248495242049359,4.219507705176107,4.143134726391533
321,3.044522437723423,4.330733340286331,2.1972245773362196,4.189654742026425,3.970291913552122,4.330733340286331,4.330733340286331,4.2626798770413155,4.356708826689592,4.343805421853684,4.343805421853684,4.30406509320417,4.31748811353631,4.343805421853684,4.1588830833596715,4.330733340286331,4.31748811353631,4.290459441148391
322,3.044522437723423,4.31748811353631,2.302585092994046,4.290459441148391,4.394449154672439,4.30406509320417,4.31748811353631,4.2626798770413155,4.343805421853684,4.219507705176107,4.143134726391533,3.8066624897703196,4.343805421853684,4.330733340286331,4.418840607796598,3.9318256327243257,4.276666119016055,3.9889840465642745
323,3.044522437723423,4.276666119016055,2.1972245773362196,4.30406509320417,3.6109179126442243,4.330733340286331,4.0943445622221,4.31748811353631,4.290459441148391,4.219507705176107,4.276666119016055,2.6390573296152584,4.174387269895637,4.189654742026425,3.9889840465642745,3.4339872044851463,4.143134726391533,2.995732273553991
324,2.9444389791664403,4.30406509320417,2.3978952727983707,4.219507705176107,4.007333185232471,4.394449154672439,4.219507705176107,4.3694478524670215,4.382026634673881,4.219507705176107,4.276666119016055,3.713572066704308,4.23410650459726,4.30406509320417,4.290459441148391,3.8066624897703196,4.2626798770413155,3.6109179126442243
325,3.044522437723423,4.290459441148391,2.1972245773362196,4.2626798770413155,4.189654742026425,4.276666119016055,4.1588830833596715,4.454347296253507,4.30406509320417,4.394449154672439,4.189654742026425,3.6109179126442243,4.248495242049359,4.204692619390966,4.1588830833596715,4.219507705176107,4.276666119016055,3.871201010907891
326,3.1780538303479458,4.330733340286331,1.6094379124341003,4.189654742026425,3.6888794541139363,4.330733340286331,4.30406509320417,4.189654742026425,4.30406509320417,4.343805421853684,4.442651256490317,4.30406509320417,4.219507705176107,4.330733340286331,4.127134385045092,4.430816798843313,4.204692619390966,4.2626798770413155
327,3.044522437723423,4.189654742026425,2.70805020110221,4.060443010546419,3.871201010907891,4.30406509320417,3.871201010907891,4.330733340286331,4.276666119016055,4.330733340286331,3.8066624897703196,2.8903717578961645,4.204692619390966,4.143134726391533,4.1588830833596715,3.4965075614664802,4.127134385045092,2.6390573296152584
328,2.9444389791664403,4.23410650459726,2.772588722239781,4.189654742026425,4.060443010546419,4.290459441148391,4.007333185232471,4.31748811353631,4.276666119016055,4.110873864173311,3.784189633918261,3.1780538303479458,4.204692619390966,4.23410650459726,4.204692619390966,3.6635616461296463,4.174387269895637,3.4011973816621555
329,3.091042453358316,4.276666119016055,2.1972245773362196,4.189654742026425,4.07753744390572,4.2626798770413155,4.276666119016055,4.189654742026425,4.30406509320417,4.276666119016055,4.060443010546419,4.143134726391533,4.248495242049359,4.330733340286331,4.110873864173311,3.970291913552122,4.219507705176107,4.330733340286331
330,2.9444389791664403,4.204692619390966,2.833213344056216,4.127134385045092,4.219507705176107,4.219507705176107,4.204692619390966,4.48863636973214,4.219507705176107,4.007333185232471,3.4657359027997265,3.6109179126442243,4.219507705176107,4.204692619390966,4.204692619390966,3.970291913552122,4.2626798770413155,3.713572066704308
331,3.091042453358316,4.290459441148391,2.3978952727983707,4.219507705176107,3.9889840465642745,4.3694478524670215,4.060443010546419,4.330733340286331,4.382026634673881,4.189654742026425,4.1588830833596715,3.1354942159291497,4.1588830833596715,4.30406509320417,4.189654742026425,4.007333185232471,4.04305126783455,3.6109179126442243
332,2.995732273553991,4.248495242049359,2.5649493574615367,4.143134726391533,3.784189633918261,4.248495242049359,4.219507705176107,4.248495242049359,4.276666119016055,4.276666119016055,4.189654742026425,4.31748811353631,4.204692619390966,4.276666119016055,3.9318256327243257,4.276666119016055,4.0943445622221,4.248495242049359
333,3.1354942159291497,4.343805421853684,2.1972245773362196,4.3694478524670215,4.356708826689592,4.394449154672439,4.2626798770413155,4.5217885770490405,4.343805421853684,4.532599493153256,3.7612001156935624,4.0943445622221,4.382026634673881,4.343805421853684,4.418840607796598,4.465908118654584,4.394449154672439,4.23410650459726
334,3.091042453358316,4.276666119016055,2.302585092994046,4.1588830833596715,3.8066624897703196,4.31748811353631,4.204692619390966,4.382026634673881,4.290459441148391,4.30406509320417,4.07753744390572,4.290459441148391,4.189654742026425,4.330733340286331,4.07753744390572,4.290459441148391,4.110873864173311,4.127134385045092
335,2.9444389791664403,4.30406509320417,2.4849066497880004,4.1588830833596715,4.1588830833596715,4.406719247264253,4.174387269895637,4.442651256490317,4.382026634673881,4.189654742026425,4.0943445622221,3.1354942159291497,4.174387269895637,4.2626798770413155,4.204692619390966,3.912023005428146,4.204692619390966,3.4965075614664802
336,3.1780538303479458,4.3694478524670215,1.791759469228055,4.31748811353631,3.9318256327243257,4.418840607796598,4.2626798770413155,4.382026634673881,4.382026634673881,4.330733340286331,4.219507705176107,4.30406509320417,4.276666119016055,4.31748811353631,4.23410650459726,4.356708826689592,4.330733340286331,4.330733340286331
337,2.995732273553991,4.2626798770413155,2.6390573296152584,4.1588830833596715,4.1588830833596715,4.330733340286331,4.219507705176107,4.3694478524670215,4.30406509320417,4.204692619390966,4.007333185232471,3.828641396489095,4.219507705176107,4.290459441148391,4.219507705176107,4.007333185232471,4.189654742026425,4.04305126783455
338,3.091042453358316,4.330733340286331,2.3978952727983707,4.290459441148391,4.23410650459726,4.382026634673881,4.330733340286331,4.394449154672439,4.3694478524670215,4.430816798843313,3.6888794541139363,4.02535169073515,4.356708826689592,4.356708826689592,4.330733340286331,3.9889840465642745,4.356708826689592,4.04305126783455
339,2.9444389791664403,4.219507705176107,2.772588722239781,3.912023005428146,3.7376696182833684,4.110873864173311,4.189654742026425,4.060443010546419,4.276666119016055,4.219507705176107,4.04305126783455,4.1588830833596715,4.127134385045092,4.290459441148391,3.871201010907891,4.2626798770413155,4.110873864173311,4.23410650459726
340,3.1354942159291497,4.356708826689592,2.0794415416798357,4.3694478524670215,3.8501476017100584,4.382026634673881,4.1588830833596715,4.454347296253507,4.356708826689592,4.418840607796598,4.189654742026425,3.044522437723423,4.23410650459726,4.2626798770413155,4.2626798770413155,4.07753744390572,4.343805421853684,3.58351893845611
341,3.091042453358316,4.382026634673881,1.791759469228055,4.343805421853684,4.060443010546419,4.442651256490317,4.343805421853684,4.356708826689592,4.3694478524670215,4.382026634673881,4.23410650459726,3.258096538021482,4.394449154672439,4.382026634673881,4.189654742026425,4.219507705176107,4.343805421853684,4.007333185232471
342,2.995732273553991,4.343805421853684,2.6390573296152584,4.0943445622221,4.31748811353631,4.330733340286331,4.394449154672439,4.30406509320417,4.3694478524670215,4.30406509320417,4.3694478524670215,4.30406509320417,4.356708826689592,4.406719247264253,4.31748811353631,4.330733340286331,4.30406509320417,4.30406509320417
343,2.995732273553991,4.276666119016055,2.3978952727983707,4.204692619390966,4.07753744390572,4.330733340286331,4.219507705176107,4.442651256490317,4.31748811353631,4.060443010546419,4.143134726391533,3.4011973816621555,4.248495242049359,4.290459441148391,4.330733340286331,3.6375861597263857,4.07753744390572,3.713572066704308
344,3.044522437723423,4.219507705176107,2.5649493574615367,4.07753744390572,4.07753744390572,4.330733340286331,4.174387269895637,4.465908118654584,4.31748811353631,4.219507705176107,4.110873864173311,3.784189633918261,4.174387269895637,4.219507705176107,4.174387269895637,3.871201010907891,4.276666119016055,3.7376696182833684
345,2.8903717578961645,4.143134726391533,2.9444389791664403,4.060443010546419,3.8066624897703196,4.219507705176107,4.204692619390966,4.174387269895637,4.189654742026425,4.1588830833596715,3.6635616461296463,3.8066624897703196,4.007333185232471,4.248495242049359,4.0943445622221,4.127134385045092,4.189654742026425,4.060443010546419
346,2.995732273553991,4.276666119016055,2.4849066497880004,4.189654742026425,3.9889840465642745,4.343805421853684,4.30406509320417,4.31748811353631,4.330733340286331,4.23410650459726,4.1588830833596715,3.871201010907891,4.290459441148391,4.330733340286331,4.110873864173311,4.343805421853684,4.248495242049359,4.189654742026425
347,2.8903717578961645,4.204692619390966,2.772588722239781,4.174387269895637,3.6375861597263857,4.330733340286331,3.9318256327243257,4.143134726391533,4.276666119016055,4.060443010546419,3.9318256327243257,2.9444389791664403,4.007333185232471,4.1588830833596715,3.9512437185814275,3.5553480614894135,3.9318256327243257,2.8903717578961645
348,2.9444389791664403,4.204692619390966,2.6390573296152584,3.871201010907891,3.871201010907891,4.143134726391533,4.248495242049359,4.189654742026425,4.23410650459726,4.2626798770413155,4.04305126783455,4.127134385045092,4.23410650459726,4.248495242049359,4.127134385045092,3.8918202981106265,4.248495242049359,4.174387269895637
349,2.995732273553991,4.394449154672439,2.0794415416798357,4.343805421853684,3.871201010907891,4.406719247264253,4.356708826689592,4.382026634673881,4.3694478524670215,4.290459441148391,4.189654742026425,3.5263605246161616,4.454347296253507,4.382026634673881,4.2626798770413155,3.8066624897703196,4.406719247264253,3.1780538303479458
350,2.9444389791664403,4.290459441148391,2.302585092994046,4.2626798770413155,4.23410650459726,4.343805421853684,4.248495242049359,4.382026634673881,4.330733340286331,4.31748811353631,4.060443010546419,3.8066624897703196,4.31748811353631,4.30406509320417,4.189654742026425,4.1588830833596715,4.30406509320417,3.828641396489095
351,2.8903717578961645,4.110873864173311,3.044522437723423,3.8918202981106265,3.871201010907891,4.219507705176107,4.02535169073515,4.3694478524670215,4.189654742026425,4.007333185232471,3.7376696182833684,3.091042453358316,3.871201010907891,4.0943445622221,4.143134726391533,3.6375861597263857,4.007333185232471,3.6375861597263857
352,2.995732273553991,4.248495242049359,2.3978952727983707,4.174387269895637,4.343805421853684,4.290459441148391,4.290459441148391,4.343805421853684,4.31748811353631,4.23410650459726,4.07753744390572,3.970291913552122,4.2626798770413155,4.343805421853684,4.343805421853684,4.174387269895637,4.343805421853684,3.8066624897703196
353,2.9444389791664403,4.1588830833596715,2.8903717578961645,4.007333185232471,4.07753744390572,4.276666119016055,3.912023005428146,4.430816798843313,4.174387269895637,4.174387269895637,4.02535169073515,3.4011973816621555,4.02535169073515,4.110873864173311,4.007333185232471,3.6888794541139363,4.04305126783455,3.58351893845611
354,3.044522437723423,4.248495242049359,2.6390573296152584,3.8918202981106265,3.5553480614894135,4.204692619390966,4.219507705176107,4.110873864173311,4.219507705176107,4.3694478524670215,4.356708826689592,4.219507705176107,4.143134726391533,4.248495242049359,3.828641396489095,4.31748811353631,4.110873864173311,4.248495242049359
355,3.044522437723423,4.30406509320417,2.1972245773362196,4.30406509320417,4.060443010546419,4.406719247264253,3.9512437185814275,4.30406509320417,4.3694478524670215,4.174387269895637,4.330733340286331,3.044522437723423,4.23410650459726,4.204692619390966,4.276666119016055,4.07753744390572,4.330733340286331,3.1780538303479458
356,2.9444389791664403,4.219507705176107,2.772588722239781,3.9889840465642745,4.219507705176107,4.30406509320417,4.219507705176107,4.406719247264253,4.2626798770413155,3.8918202981106265,3.4657359027997265,3.332204510175204,4.0943445622221,4.31748811353631,4.30406509320417,3.6635616461296463,4.060443010546419,3.6109179126442243
357,2.995732273553991,4.394449154672439,1.9459101490553132,4.30406509320417,3.713572066704308,4.465908118654584,4.290459441148391,4.499809670330265,4.382026634673881,4.23410650459726,3.784189633918261,3.871201010907891,4.343805421853684,4.3694478524670215,4.189654742026425,3.9889840465642745,4.31748811353631,3.6635616461296463
358,3.044522437723423,4.276666119016055,2.1972245773362196,4.174387269895637,4.2626798770413155,4.276666119016055,4.290459441148391,4.219507705176107,4.343805421853684,4.127134385045092,4.127134385045092,4.204692619390966,4.30406509320417,4.356708826689592,4.1588830833596715,4.060443010546419,4.204692619390966,4.07753744390572
359,2.995732273553991,4.276666119016055,2.3978952727983707,4.007333185232471,3.970291913552122,4.31748811353631,4.30406509320417,4.356708826689592,4.356708826689592,4.276666119016055,4.23410650459726,4.30406509320417,4.30406509320417,4.330733340286331,3.9889840465642745,3.970291913552122,4.356708826689592,4.23410650459726
360,2.995732273553991,4.204692619390966,2.6390573296152584,4.1588830833596715,4.02535169073515,4.276666119016055,4.0943445622221,4.204692619390966,4.248495242049359,4.007333185232471,4.07753744390572,3.4965075614664802,4.07753744390572,4.189654742026425,3.871201010907891,3.6888794541139363,4.219507705176107,3.713572066704308
361,3.1354942159291497,4.31748811353631,2.0794415416798357,4.276666119016055,4.204692619390966,4.3694478524670215,4.204692619390966,4.2626798770413155,4.31748811353631,4.356708826689592,4.04305126783455,3.8066624897703196,4.276666119016055,4.276666119016055,4.174387269895637,3.9318256327243257,4.30406509320417,3.828641396489095
362,2.995732273553991,4.2626798770413155,2.3978952727983707,4.2626798770413155,3.9889840465642745,4.31748811353631,4.0943445622221,4.48863636973214,4.276666119016055,4.48863636973214,3.9889840465642745,3.7612001156935624,4.204692619390966,4.204692619390966,4.219507705176107,3.9889840465642745,4.204692619390966,4.189654742026425
363,2.995732273553991,4.31748811353631,2.1972245773362196,4.2626798770413155,3.9512437185814275,4.3694478524670215,4.276666119016055,4.356708826689592,4.356708826689592,3.9889840465642745,3.8501476017100584,3.5263605246161616,4.330733340286331,4.356708826689592,4.0943445622221,3.912023005428146,4.290459441148391,3.8501476017100584
364,3.2188758248682006,4.330733340286331,1.6094379124341003,4.219507705176107,4.30406509320417,4.248495242049359,4.31748811353631,4.2626798770413155,4.343805421853684,4.477336814478207,4.204692619390966,4.276666119016055,4.31748811353631,4.356708826689592,4.276666119016055,4.204692619390966,4.382026634673881,4.290459441148391
365,2.995732273553991,4.204692619390966,2.833213344056216,4.02535169073515,3.828641396489095,4.204692619390966,4.2626798770413155,4.248495242049359,4.2626798770413155,4.290459441148391,4.127134385045092,3.871201010907891,4.2626798770413155,4.330733340286331,4.07753744390572,4.04305126783455,4.290459441148391,4.04305126783455
366,3.1780538303479458,4.31748811353631,2.0794415416798357,3.6635616461296463,3.7376696182833684,4.07753744390572,4.31748811353631,4.276666119016055,4.204692619390966,4.51085950651685,4.174387269895637,4.31748811353631,4.2626798770413155,4.343805421853684,3.6375861597263857,4.30406509320417,4.219507705176107,4.330733340286331
367,2.995732273553991,4.23410650459726,2.70805020110221,4.174387269895637,4.143134726391533,4.23410650459726,4.2626798770413155,4.3694478524670215,4.23410650459726,4.394449154672439,4.30406509320417,4.143134726391533,4.248495242049359,4.290459441148391,4.143134726391533,4.382026634673881,4.276666119016055,4.204692619390966
368,3.044522437723423,4.248495242049359,2.5649493574615367,4.110873864173311,3.8918202981106265,4.343805421853684,4.02535169073515,4.406719247264253,4.276666119016055,4.3694478524670215,4.219507705176107,4.174387269895637,4.04305126783455,4.143134726391533,4.204692619390966,4.204692619390966,4.2626798770413155,4.174387269895637
369,2.8903717578961645,4.143134726391533,2.8903717578961645,4.1588830833596715,4.174387269895637,4.1588830833596715,4.060443010546419,4.343805421853684,4.189654742026425,4.127134385045092,4.02535169073515,4.07753744390572,4.174387269895637,4.174387269895637,4.143134726391533,4.0943445622221,4.204692619390966,4.07753744390572
370,2.9444389791664403,4.290459441148391,2.3978952727983707,4.290459441148391,4.127134385045092,4.30406509320417,4.219507705176107,4.30406509320417,4.276666119016055,4.442651256490317,4.3694478524670215,4.219507705176107,4.276666119016055,4.248495242049359,4.204692619390966,4.23410650459726,4.30406509320417,4.290459441148391
371,2.9444389791664403,4.1588830833596715,2.995732273553991,4.127134385045092,3.8501476017100584,4.2626798770413155,4.110873864173311,4.30406509320417,4.248495242049359,4.1588830833596715,4.04305126783455,3.784189633918261,4.248495242049359,4.219507705176107,4.110873864173311,4.174387269895637,4.1588830833596715,3.9512437185814275
372,2.995732273553991,4.394449154672439,2.4849066497880004,4.430816798843313,4.1588830833596715,4.418840607796598,4.204692619390966,4.442651256490317,4.418840607796598,4.31748811353631,4.1588830833596715,3.6375861597263857,4.356708826689592,4.343805421853684,4.394449154672439,4.23410650459726,4.406719247264253,3.7376696182833684
373,3.044522437723423,4.30406509320417,2.0794415416798357,4.189654742026425,4.2626798770413155,4.330733340286331,4.0943445622221,4.290459441148391,4.31748811353631,4.290459441148391,4.23410650459726,3.58351893845611,4.219507705176107,4.219507705176107,4.290459441148391,4.060443010546419,4.23410650459726,3.6375861597263857
374,2.995732273553991,4.219507705176107,2.70805020110221,4.060443010546419,4.127134385045092,4.248495242049359,4.2626798770413155,4.330733340286331,4.2626798770413155,4.23410650459726,4.0943445622221,4.189654742026425,4.143134726391533,4.2626798770413155,4.219507705176107,4.174387269895637,4.248495242049359,4.189654742026425
375,2.995732273553991,4.219507705176107,2.8903717578961645,4.110873864173311,4.110873864173311,4.356708826689592,3.970291913552122,4.465908118654584,4.276666119016055,4.204692619390966,3.871201010907891,3.5553480614894135,3.970291913552122,4.174387269895637,4.0943445622221,3.784189633918261,4.07753744390572,3.295836866004329
376,2.995732273553991,4.219507705176107,2.5649493574615367,3.9512437185814275,3.7376696182833684,4.189654742026425,4.1588830833596715,4.330733340286331,4.219507705176107,4.31748811353631,4.248495242049359,4.174387269895637,4.248495242049359,4.276666119016055,3.784189633918261,3.9889840465642745,4.189654742026425,4.23410650459726
377,2.9444389791664403,4.189654742026425,2.70805020110221,3.784189633918261,3.6888794541139363,4.0943445622221,4.204692619390966,4.2626798770413155,4.189654742026425,4.204692619390966,4.189654742026425,4.143134726391533,3.8066624897703196,4.248495242049359,3.9318256327243257,4.143134726391533,4.143134726391533,4.219507705176107
378,2.995732273553991,4.204692619390966,2.70805020110221,4.189654742026425,3.5553480614894135,4.23410650459726,3.713572066704308,4.499809670330265,4.219507705176107,4.394449154672439,4.143134726391533,2.833213344056216,4.204692619390966,3.9889840465642745,3.871201010907891,3.4965075614664802,3.970291913552122,2.70805020110221
379,3.044522437723423,4.276666119016055,2.1972245773362196,4.2626798770413155,4.219507705176107,4.330733340286331,4.248495242049359,4.418840607796598,4.30406509320417,4.174387269895637,3.970291913552122,4.110873864173311,4.1588830833596715,4.290459441148391,4.2626798770413155,4.204692619390966,4.219507705176107,4.127134385045092
380,2.833213344056216,4.07753744390572,3.1354942159291497,3.9889840465642745,3.8918202981106265,4.1588830833596715,3.970291913552122,4.30406509320417,4.143134726391533,3.970291913552122,3.970291913552122,3.1354942159291497,3.8918202981106265,3.970291913552122,3.970291913552122,3.4339872044851463,3.9512437185814275,3.4657359027997265
